CA High School,Calculation1,City,County,Measure Names,Measure Values
NORTH SALINAS HIGH SCHOOL,NORTH SALINAS HIGH SCHOOL052746,Salinas,Monterey,Adm GPA,3.693181818
NORTH SALINAS HIGH SCHOOL,NORTH SALINAS HIGH SCHOOL052746,Salinas,Monterey,App GPA,3.557272727
NORTH TAHOE HIGH SCHOOL,NORTH TAHOE HIGH SCHOOL053537,Tahoe City,Placer,Enrl GPA,
NORTH TAHOE HIGH SCHOOL,NORTH TAHOE HIGH SCHOOL053537,Tahoe City,Placer,Adm GPA,4.057142857
NORTH TAHOE HIGH SCHOOL,NORTH TAHOE HIGH SCHOOL053537,Tahoe City,Placer,App GPA,3.881818182
NORTHCOAST PREP & PERF ARTS A,NORTHCOAST PREP & PERF ARTS A053609,Arcata,Humboldt,Enrl GPA,4.055
NORTHCOAST PREP & PERF ARTS A,NORTHCOAST PREP & PERF ARTS A053609,Arcata,Humboldt,Adm GPA,4.04
NORTHCOAST PREP & PERF ARTS A,NORTHCOAST PREP & PERF ARTS A053609,Arcata,Humboldt,App GPA,4.04
NORTHGATE HIGH SCHOOL,NORTHGATE HIGH SCHOOL050666,Walnut Creek,Contra Costa,Enrl GPA,4.085
NORTHGATE HIGH SCHOOL,NORTHGATE HIGH SCHOOL050666,Walnut Creek,Contra Costa,Adm GPA,3.969166667
NORTHGATE HIGH SCHOOL,NORTHGATE HIGH SCHOOL050666,Walnut Creek,Contra Costa,App GPA,3.811755725
NORTHRIDGE ACADEMY HIGH SCHOOL,NORTHRIDGE ACADEMY HIGH SCHOOL053879,Northridge,Los Angeles,Enrl GPA,3.903333333
NORTHRIDGE ACADEMY HIGH SCHOOL,NORTHRIDGE ACADEMY HIGH SCHOOL053879,Northridge,Los Angeles,Adm GPA,3.895454545
NORTHRIDGE ACADEMY HIGH SCHOOL,NORTHRIDGE ACADEMY HIGH SCHOOL053879,Northridge,Los Angeles,App GPA,3.593333333
NORTHVIEW HIGH SCHOOL,NORTHVIEW HIGH SCHOOL050703,Covina,Los Angeles,Enrl GPA,3.916666667
NORTHVIEW HIGH SCHOOL,NORTHVIEW HIGH SCHOOL050703,Covina,Los Angeles,Adm GPA,3.925675676
NORTHVIEW HIGH SCHOOL,NORTHVIEW HIGH SCHOOL050703,Covina,Los Angeles,App GPA,3.606721311
NORTHWOOD HIGH SCHOOL,NORTHWOOD HIGH SCHOOL051283,Irvine,Orange,Enrl GPA,3.867572816
NORTHWOOD HIGH SCHOOL,NORTHWOOD HIGH SCHOOL051283,Irvine,Orange,Adm GPA,3.881927083
NORTHWOOD HIGH SCHOOL,NORTHWOOD HIGH SCHOOL051283,Irvine,Orange,App GPA,3.785230769
NORWALK HIGH SCHOOL,NORWALK HIGH SCHOOL052167,Norwalk,Los Angeles,Enrl GPA,3.972564103
NORWALK HIGH SCHOOL,NORWALK HIGH SCHOOL052167,Norwalk,Los Angeles,Adm GPA,3.955849057
NORWALK HIGH SCHOOL,NORWALK HIGH SCHOOL052167,Norwalk,Los Angeles,App GPA,3.712235294
NOTRE DAME ACADEMY,NOTRE DAME ACADEMY051730,Los Angeles,Los Angeles,Enrl GPA,4.047857143
NOTRE DAME ACADEMY,NOTRE DAME ACADEMY051730,Los Angeles,Los Angeles,Adm GPA,3.962631579
NOTRE DAME ACADEMY,NOTRE DAME ACADEMY051730,Los Angeles,Los Angeles,App GPA,3.856984127
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL050275,Belmont,San Mateo,Enrl GPA,4.088888889
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL050275,Belmont,San Mateo,Adm GPA,3.987857143
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL050275,Belmont,San Mateo,App GPA,3.839677419
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL052663,Riverside,Riverside,Enrl GPA,3.773809524
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL052663,Riverside,Riverside,Adm GPA,3.722727273
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL052663,Riverside,Riverside,App GPA,3.595454545
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL052748,Salinas,Monterey,Enrl GPA,4.018
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL052748,Salinas,Monterey,Adm GPA,3.973333333
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL052748,Salinas,Monterey,App GPA,3.805
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL053095,San Jose,Santa Clara,Enrl GPA,4.0385
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL053095,San Jose,Santa Clara,Adm GPA,3.990816327
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL053095,San Jose,Santa Clara,App GPA,3.901184211
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL053370,Sherman Oaks,Los Angeles,Enrl GPA,3.803170732
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL053370,Sherman Oaks,Los Angeles,Adm GPA,3.724788732
NOTRE DAME HIGH SCHOOL,NOTRE DAME HIGH SCHOOL053370,Sherman Oaks,Los Angeles,App GPA,3.529185185
NOVA ACADEMY EARLY COLLEGE HS,NOVA ACADEMY EARLY COLLEGE HS054104,Santa Ana,Orange,Enrl GPA,3.838571429
NOVA ACADEMY EARLY COLLEGE HS,NOVA ACADEMY EARLY COLLEGE HS054104,Santa Ana,Orange,Adm GPA,3.856
NOVA ACADEMY EARLY COLLEGE HS,NOVA ACADEMY EARLY COLLEGE HS054104,Santa Ana,Orange,App GPA,3.518636364
NOVA ACADEMY-COACHELLA,NOVA ACADEMY-COACHELLA054608,Coachella,Riverside,Enrl GPA,
NOVA ACADEMY-COACHELLA,NOVA ACADEMY-COACHELLA054608,Coachella,Riverside,Adm GPA,
NOVA ACADEMY-COACHELLA,NOVA ACADEMY-COACHELLA054608,Coachella,Riverside,App GPA,3.69
NOVATO HIGH SCHOOL,NOVATO HIGH SCHOOL052170,Novato,Marin,Enrl GPA,3.985925926
NOVATO HIGH SCHOOL,NOVATO HIGH SCHOOL052170,Novato,Marin,Adm GPA,3.917037037
NOVATO HIGH SCHOOL,NOVATO HIGH SCHOOL052170,Novato,Marin,App GPA,3.728265306
NUVIEW BRIDGE EARLY COLLEGE HS,NUVIEW BRIDGE EARLY COLLEGE HS052214,Nuevo,Riverside,Enrl GPA,3.882
NUVIEW BRIDGE EARLY COLLEGE HS,NUVIEW BRIDGE EARLY COLLEGE HS052214,Nuevo,Riverside,Adm GPA,3.727777778
NUVIEW BRIDGE EARLY COLLEGE HS,NUVIEW BRIDGE EARLY COLLEGE HS052214,Nuevo,Riverside,App GPA,3.3655
OAK GROVE HIGH SCHOOL,OAK GROVE HIGH SCHOOL053099,San Jose,Santa Clara,Enrl GPA,4.006551724
OAK GROVE HIGH SCHOOL,OAK GROVE HIGH SCHOOL053099,San Jose,Santa Clara,Adm GPA,3.909361702
OAK GROVE HIGH SCHOOL,OAK GROVE HIGH SCHOOL053099,San Jose,Santa Clara,App GPA,3.72
OAK GROVE SCHOOL,OAK GROVE SCHOOL052261,Ojai,Ventura,Enrl GPA,
OAK GROVE SCHOOL,OAK GROVE SCHOOL052261,Ojai,Ventura,Adm GPA,
OAK GROVE SCHOOL,OAK GROVE SCHOOL052261,Ojai,Ventura,App GPA,3.171666667
OAK HILLS HIGH SCHOOL,OAK HILLS HIGH SCHOOL054316,Oak Hills,San Bernardino,Enrl GPA,3.886764706
OAK HILLS HIGH SCHOOL,OAK HILLS HIGH SCHOOL054316,Oak Hills,San Bernardino,Adm GPA,3.942962963
OAK HILLS HIGH SCHOOL,OAK HILLS HIGH SCHOOL054316,Oak Hills,San Bernardino,App GPA,3.719756098
OAK PARK HIGH SCHOOL,OAK PARK HIGH SCHOOL050006,Oak Park,Ventura,Enrl GPA,4.007142857
OAK PARK HIGH SCHOOL,OAK PARK HIGH SCHOOL050006,Oak Park,Ventura,Adm GPA,3.961444444
OAK PARK HIGH SCHOOL,OAK PARK HIGH SCHOOL050006,Oak Park,Ventura,App GPA,3.782517986
OAK RIDGE HIGH SCHOOL,OAK RIDGE HIGH SCHOOL050818,El Dorado Hills,El Dorado,Enrl GPA,3.885918367
OAK RIDGE HIGH SCHOOL,OAK RIDGE HIGH SCHOOL050818,El Dorado Hills,El Dorado,Adm GPA,3.8497
OAK RIDGE HIGH SCHOOL,OAK RIDGE HIGH SCHOOL050818,El Dorado Hills,El Dorado,App GPA,3.751597222
OAKDALE HIGH SCHOOL,OAKDALE HIGH SCHOOL052175,Oakdale,Stanislaus,Enrl GPA,3.924
OAKDALE HIGH SCHOOL,OAKDALE HIGH SCHOOL052175,Oakdale,Stanislaus,Adm GPA,3.862962963
OAKDALE HIGH SCHOOL,OAKDALE HIGH SCHOOL052175,Oakdale,Stanislaus,App GPA,3.675813953
OAKLAND CHARTER HIGH SCHOOL,OAKLAND CHARTER HIGH SCHOOL054303,Oakland,Alameda,Enrl GPA,3.96
OAKLAND CHARTER HIGH SCHOOL,OAKLAND CHARTER HIGH SCHOOL054303,Oakland,Alameda,Adm GPA,3.807142857
OAKLAND CHARTER HIGH SCHOOL,OAKLAND CHARTER HIGH SCHOOL054303,Oakland,Alameda,App GPA,3.438484848
OAKLAND HIGH SCHOOL,OAKLAND HIGH SCHOOL052225,Oakland,Alameda,Enrl GPA,4.010882353
OAKLAND HIGH SCHOOL,OAKLAND HIGH SCHOOL052225,Oakland,Alameda,Adm GPA,3.885471698
OAKLAND HIGH SCHOOL,OAKLAND HIGH SCHOOL052225,Oakland,Alameda,App GPA,3.571121495
OAKLAND INTERNATIONAL HIGH SCH,OAKLAND INTERNATIONAL HIGH SCH054232,Oakland,Alameda,Enrl GPA,3.952
OAKLAND INTERNATIONAL HIGH SCH,OAKLAND INTERNATIONAL HIGH SCH054232,Oakland,Alameda,Adm GPA,3.96
OAKLAND INTERNATIONAL HIGH SCH,OAKLAND INTERNATIONAL HIGH SCH054232,Oakland,Alameda,App GPA,3.483076923
OAKLAND MILITARY INST COL PREP,OAKLAND MILITARY INST COL PREP053972,Oakland,Alameda,Enrl GPA,3.868333333
OAKLAND MILITARY INST COL PREP,OAKLAND MILITARY INST COL PREP053972,Oakland,Alameda,Adm GPA,3.767272727
OAKLAND MILITARY INST COL PREP,OAKLAND MILITARY INST COL PREP053972,Oakland,Alameda,App GPA,3.644827586
OAKLAND SCHOOL FOR THE ARTS,OAKLAND SCHOOL FOR THE ARTS052410,Oakland,Alameda,Enrl GPA,3.904285714
OAKLAND SCHOOL FOR THE ARTS,OAKLAND SCHOOL FOR THE ARTS052410,Oakland,Alameda,Adm GPA,3.958125
OAKLAND SCHOOL FOR THE ARTS,OAKLAND SCHOOL FOR THE ARTS052410,Oakland,Alameda,App GPA,3.743103448
OAKLAND TECHNICAL HIGH SCHOOL,OAKLAND TECHNICAL HIGH SCHOOL052240,Oakland,Alameda,Enrl GPA,3.621538462
OAKLAND TECHNICAL HIGH SCHOOL,OAKLAND TECHNICAL HIGH SCHOOL052240,Oakland,Alameda,Adm GPA,3.61407767
OAKLAND TECHNICAL HIGH SCHOOL,OAKLAND TECHNICAL HIGH SCHOOL052240,Oakland,Alameda,App GPA,3.444662921
OAKLAND UNITY HIGH SCHOOL,OAKLAND UNITY HIGH SCHOOL052484,Oakland,Alameda,Enrl GPA,3.848888889
OAKLAND UNITY HIGH SCHOOL,OAKLAND UNITY HIGH SCHOOL052484,Oakland,Alameda,Adm GPA,3.836
OAKLAND UNITY HIGH SCHOOL,OAKLAND UNITY HIGH SCHOOL052484,Oakland,Alameda,App GPA,3.527
OAKMONT HIGH SCHOOL,OAKMONT HIGH SCHOOL052688,Roseville,Placer,Enrl GPA,4.072380952
OAKMONT HIGH SCHOOL,OAKMONT HIGH SCHOOL052688,Roseville,Placer,Adm GPA,4.034468085
OAKMONT HIGH SCHOOL,OAKMONT HIGH SCHOOL052688,Roseville,Placer,App GPA,3.884805195
OAKS CHRISTIAN HIGH SCHOOL,OAKS CHRISTIAN HIGH SCHOOL053746,Westlake Village,Ventura,Enrl GPA,3.777083333
OAKS CHRISTIAN HIGH SCHOOL,OAKS CHRISTIAN HIGH SCHOOL053746,Westlake Village,Ventura,Adm GPA,3.870757576
OAKS CHRISTIAN HIGH SCHOOL,OAKS CHRISTIAN HIGH SCHOOL053746,Westlake Village,Ventura,App GPA,3.712135922
OAKWOOD SCHOOL,OAKWOOD SCHOOL052042,Morgan Hill,Santa Clara,Enrl GPA,
OAKWOOD SCHOOL,OAKWOOD SCHOOL052042,Morgan Hill,Santa Clara,Adm GPA,3.977142857
OAKWOOD SCHOOL,OAKWOOD SCHOOL052042,Morgan Hill,Santa Clara,App GPA,3.796153846
OAKWOOD SCHOOL,OAKWOOD SCHOOL052146,North Hollywood,Los Angeles,Enrl GPA,3.978571429
OAKWOOD SCHOOL,OAKWOOD SCHOOL052146,North Hollywood,Los Angeles,Adm GPA,3.9534375
OAKWOOD SCHOOL,OAKWOOD SCHOOL052146,North Hollywood,Los Angeles,App GPA,3.925227273
OCEAN VIEW HIGH SCHOOL,OCEAN VIEW HIGH SCHOOL051224,Huntington Beach,Orange,Enrl GPA,3.844761905
OCEAN VIEW HIGH SCHOOL,OCEAN VIEW HIGH SCHOOL051224,Huntington Beach,Orange,Adm GPA,3.845384615
OCEAN VIEW HIGH SCHOOL,OCEAN VIEW HIGH SCHOOL051224,Huntington Beach,Orange,App GPA,3.712222222
OCEANA HIGH SCHOOL,OCEANA HIGH SCHOOL052308,Pacifica,San Mateo,Enrl GPA,3.806363636
OCEANA HIGH SCHOOL,OCEANA HIGH SCHOOL052308,Pacifica,San Mateo,Adm GPA,3.847692308
OCEANA HIGH SCHOOL,OCEANA HIGH SCHOOL052308,Pacifica,San Mateo,App GPA,3.657826087
OCEANSIDE HIGH SCHOOL,OCEANSIDE HIGH SCHOOL052249,Oceanside,San Diego,Enrl GPA,3.9935
OCEANSIDE HIGH SCHOOL,OCEANSIDE HIGH SCHOOL052249,Oceanside,San Diego,Adm GPA,3.847209302
OCEANSIDE HIGH SCHOOL,OCEANSIDE HIGH SCHOOL052249,Oceanside,San Diego,App GPA,3.707428571
OJAI VALLEY SCHOOL,OJAI VALLEY SCHOOL052262,Ojai,Ventura,Enrl GPA,
OJAI VALLEY SCHOOL,OJAI VALLEY SCHOOL052262,Ojai,Ventura,Adm GPA,3.258571429
OJAI VALLEY SCHOOL,OJAI VALLEY SCHOOL052262,Ojai,Ventura,App GPA,3.39
OLYMPIAN HIGH SCHOOL,OLYMPIAN HIGH SCHOOL054072,Chula Vista,San Diego,Enrl GPA,4.071944444
OLYMPIAN HIGH SCHOOL,OLYMPIAN HIGH SCHOOL054072,Chula Vista,San Diego,Adm GPA,3.97
OLYMPIAN HIGH SCHOOL,OLYMPIAN HIGH SCHOOL054072,Chula Vista,San Diego,App GPA,3.787857143
ONTARIO CHRISTIAN HIGH SCHOOL,ONTARIO CHRISTIAN HIGH SCHOOL052278,Ontario,San Bernardino,Enrl GPA,4.161428571
ONTARIO CHRISTIAN HIGH SCHOOL,ONTARIO CHRISTIAN HIGH SCHOOL052278,Ontario,San Bernardino,Adm GPA,4.058
ONTARIO CHRISTIAN HIGH SCHOOL,ONTARIO CHRISTIAN HIGH SCHOOL052278,Ontario,San Bernardino,App GPA,3.598421053
ONTARIO HIGH SCHOOL,ONTARIO HIGH SCHOOL052274,Ontario,San Bernardino,Enrl GPA,3.824324324
ONTARIO HIGH SCHOOL,ONTARIO HIGH SCHOOL052274,Ontario,San Bernardino,Adm GPA,3.802
ONTARIO HIGH SCHOOL,ONTARIO HIGH SCHOOL052274,Ontario,San Bernardino,App GPA,3.556696429
OPPORTUNITIES FOR LRNG-HERMOSA,OPPORTUNITIES FOR LRNG-HERMOSA054400,Irwindale,Los Angeles,Enrl GPA,
OPPORTUNITIES FOR LRNG-HERMOSA,OPPORTUNITIES FOR LRNG-HERMOSA054400,Irwindale,Los Angeles,Adm GPA,
OPPORTUNITIES FOR LRNG-HERMOSA,OPPORTUNITIES FOR LRNG-HERMOSA054400,Irwindale,Los Angeles,App GPA,3.77
OPPORTUNITIES LRN-BALDWIN PARK,OPPORTUNITIES LRN-BALDWIN PARK051518,Irwindale,Los Angeles,Enrl GPA,3.846666667
OPPORTUNITIES LRN-BALDWIN PARK,OPPORTUNITIES LRN-BALDWIN PARK051518,Irwindale,Los Angeles,Adm GPA,3.924166667
OPPORTUNITIES LRN-BALDWIN PARK,OPPORTUNITIES LRN-BALDWIN PARK051518,Irwindale,Los Angeles,App GPA,3.339642857
OPPORTUNITIES LRN-WILLIAM HART,OPPORTUNITIES LRN-WILLIAM HART051506,Irwindale,Los Angeles,Enrl GPA,
OPPORTUNITIES LRN-WILLIAM HART,OPPORTUNITIES LRN-WILLIAM HART051506,Irwindale,Los Angeles,Adm GPA,4.146666667
OPPORTUNITIES LRN-WILLIAM HART,OPPORTUNITIES LRN-WILLIAM HART051506,Irwindale,Los Angeles,App GPA,3.96
OPPORTUNITIES LRNG-BALDWIN II,OPPORTUNITIES LRNG-BALDWIN II051546,Irwindale,Los Angeles,Enrl GPA,
OPPORTUNITIES LRNG-BALDWIN II,OPPORTUNITIES LRNG-BALDWIN II051546,Irwindale,Los Angeles,Adm GPA,
OPPORTUNITIES LRNG-BALDWIN II,OPPORTUNITIES LRNG-BALDWIN II051546,Irwindale,Los Angeles,App GPA,3.19125
OPTIONS FOR YOUTH BURBANK,OPTIONS FOR YOUTH BURBANK052426,Burbank,Los Angeles,Enrl GPA,
OPTIONS FOR YOUTH BURBANK,OPTIONS FOR YOUTH BURBANK052426,Burbank,Los Angeles,Adm GPA,
OPTIONS FOR YOUTH BURBANK,OPTIONS FOR YOUTH BURBANK052426,Burbank,Los Angeles,App GPA,3.4525
OPTIONS FOR YOUTH SAN BRNRDINO,OPTIONS FOR YOUTH SAN BRNRDINO054453,San Bernardino,San Bernardino,Enrl GPA,
OPTIONS FOR YOUTH SAN BRNRDINO,OPTIONS FOR YOUTH SAN BRNRDINO054453,San Bernardino,San Bernardino,Adm GPA,
OPTIONS FOR YOUTH SAN BRNRDINO,OPTIONS FOR YOUTH SAN BRNRDINO054453,San Bernardino,San Bernardino,App GPA,3.1925
OPTIONS FOR YOUTH SAN JUAN,OPTIONS FOR YOUTH SAN JUAN052427,Rancho Cordova,Sacramento,Enrl GPA,
OPTIONS FOR YOUTH SAN JUAN,OPTIONS FOR YOUTH SAN JUAN052427,Rancho Cordova,Sacramento,Adm GPA,
OPTIONS FOR YOUTH SAN JUAN,OPTIONS FOR YOUTH SAN JUAN052427,Rancho Cordova,Sacramento,App GPA,3.304
OPTIONS FOR YOUTH VICTOR VALLY,OPTIONS FOR YOUTH VICTOR VALLY052429,Victorville,San Bernardino,Enrl GPA,
OPTIONS FOR YOUTH VICTOR VALLY,OPTIONS FOR YOUTH VICTOR VALLY052429,Victorville,San Bernardino,Adm GPA,
OPTIONS FOR YOUTH VICTOR VALLY,OPTIONS FOR YOUTH VICTOR VALLY052429,Victorville,San Bernardino,App GPA,3.64
ORANGE COUNTY HS OF THE ARTS,ORANGE COUNTY HS OF THE ARTS053266,Santa Ana,Orange,Enrl GPA,4.026808511
ORANGE COUNTY HS OF THE ARTS,ORANGE COUNTY HS OF THE ARTS053266,Santa Ana,Orange,Adm GPA,3.980736842
ORANGE COUNTY HS OF THE ARTS,ORANGE COUNTY HS OF THE ARTS053266,Santa Ana,Orange,App GPA,3.872101449
ORANGE COVE HIGH SCHOOL,ORANGE COVE HIGH SCHOOL053976,Orange Cove,Fresno,Enrl GPA,4.072857143
ORANGE COVE HIGH SCHOOL,ORANGE COVE HIGH SCHOOL053976,Orange Cove,Fresno,Adm GPA,3.998181818
ORANGE COVE HIGH SCHOOL,ORANGE COVE HIGH SCHOOL053976,Orange Cove,Fresno,App GPA,3.7125
ORANGE GLEN HIGH SCHOOL,ORANGE GLEN HIGH SCHOOL050873,Escondido,San Diego,Enrl GPA,3.98125
ORANGE GLEN HIGH SCHOOL,ORANGE GLEN HIGH SCHOOL050873,Escondido,San Diego,Adm GPA,3.781052632
ORANGE GLEN HIGH SCHOOL,ORANGE GLEN HIGH SCHOOL050873,Escondido,San Diego,App GPA,3.623508772
ORANGE HIGH SCHOOL,ORANGE HIGH SCHOOL052280,Orange,Orange,Enrl GPA,4.119411765
ORANGE HIGH SCHOOL,ORANGE HIGH SCHOOL052280,Orange,Orange,Adm GPA,3.991724138
ORANGE HIGH SCHOOL,ORANGE HIGH SCHOOL052280,Orange,Orange,App GPA,3.724782609
ORCUTT ACADEMY HIGH SCHOOL,ORCUTT ACADEMY HIGH SCHOOL054287,Orcutt,Santa Barbara,Enrl GPA,4.1
ORCUTT ACADEMY HIGH SCHOOL,ORCUTT ACADEMY HIGH SCHOOL054287,Orcutt,Santa Barbara,Adm GPA,4.093333333
ORCUTT ACADEMY HIGH SCHOOL,ORCUTT ACADEMY HIGH SCHOOL054287,Orcutt,Santa Barbara,App GPA,3.726428571
ORESTIMBA HIGH SCHOOL,ORESTIMBA HIGH SCHOOL052125,Newman,Stanislaus,Enrl GPA,3.733333333
ORESTIMBA HIGH SCHOOL,ORESTIMBA HIGH SCHOOL052125,Newman,Stanislaus,Adm GPA,3.85
ORESTIMBA HIGH SCHOOL,ORESTIMBA HIGH SCHOOL052125,Newman,Stanislaus,App GPA,3.352857143
ORINDA ACADEMY,ORINDA ACADEMY052309,Orinda,Contra Costa,Enrl GPA,
ORINDA ACADEMY,ORINDA ACADEMY052309,Orinda,Contra Costa,Adm GPA,3.756666667
ORINDA ACADEMY,ORINDA ACADEMY052309,Orinda,Contra Costa,App GPA,3.784444444
ORLAND HIGH SCHOOL,ORLAND HIGH SCHOOL052285,Orland,Glenn,Enrl GPA,
ORLAND HIGH SCHOOL,ORLAND HIGH SCHOOL052285,Orland,Glenn,Adm GPA,4.021666667
ORLAND HIGH SCHOOL,ORLAND HIGH SCHOOL052285,Orland,Glenn,App GPA,3.86
OROSI HIGH SCHOOL,OROSI HIGH SCHOOL052290,Orosi,Tulare,Enrl GPA,4.089166667
OROSI HIGH SCHOOL,OROSI HIGH SCHOOL052290,Orosi,Tulare,Adm GPA,3.949473684
OROSI HIGH SCHOOL,OROSI HIGH SCHOOL052290,Orosi,Tulare,App GPA,3.691785714
OROVILLE HIGH SCHOOL,OROVILLE HIGH SCHOOL052295,Oroville,Butte,Enrl GPA,4.122307692
OROVILLE HIGH SCHOOL,OROVILLE HIGH SCHOOL052295,Oroville,Butte,Adm GPA,4.07952381
OROVILLE HIGH SCHOOL,OROVILLE HIGH SCHOOL052295,Oroville,Butte,App GPA,3.962222222
ORTHOPAEDIC HOSP MED MAGNET HS,ORTHOPAEDIC HOSP MED MAGNET HS051811,Los Angeles,Los Angeles,Enrl GPA,4.086428571
ORTHOPAEDIC HOSP MED MAGNET HS,ORTHOPAEDIC HOSP MED MAGNET HS051811,Los Angeles,Los Angeles,Adm GPA,3.906818182
ORTHOPAEDIC HOSP MED MAGNET HS,ORTHOPAEDIC HOSP MED MAGNET HS051811,Los Angeles,Los Angeles,App GPA,3.587777778
OSCAR DE LA HOYA ANIMO CHARTER,OSCAR DE LA HOYA ANIMO CHARTER051781,Los Angeles,Los Angeles,Enrl GPA,3.896111111
OSCAR DE LA HOYA ANIMO CHARTER,OSCAR DE LA HOYA ANIMO CHARTER051781,Los Angeles,Los Angeles,Adm GPA,3.882068966
OSCAR DE LA HOYA ANIMO CHARTER,OSCAR DE LA HOYA ANIMO CHARTER051781,Los Angeles,Los Angeles,App GPA,3.634489796
OTAY RANCH HIGH SCHOOL,OTAY RANCH HIGH SCHOOL050602,Chula Vista,San Diego,Enrl GPA,4.04984375
OTAY RANCH HIGH SCHOOL,OTAY RANCH HIGH SCHOOL050602,Chula Vista,San Diego,Adm GPA,4.008526316
OTAY RANCH HIGH SCHOOL,OTAY RANCH HIGH SCHOOL050602,Chula Vista,San Diego,App GPA,3.804423077
OXFORD ACADEMY,OXFORD ACADEMY050776,Cypress,Orange,Enrl GPA,3.822244898
OXFORD ACADEMY,OXFORD ACADEMY050776,Cypress,Orange,Adm GPA,3.834673913
OXFORD ACADEMY,OXFORD ACADEMY050776,Cypress,Orange,App GPA,3.735106383
OXFORD SCHOOL,OXFORD SCHOOL052941,Rowland Heights,Los Angeles,Enrl GPA,
OXFORD SCHOOL,OXFORD SCHOOL052941,Rowland Heights,Los Angeles,Adm GPA,3.621666667
OXFORD SCHOOL,OXFORD SCHOOL052941,Rowland Heights,Los Angeles,App GPA,3.601
OXNARD HIGH SCHOOL,OXNARD HIGH SCHOOL052305,Oxnard,Ventura,Enrl GPA,3.899259259
OXNARD HIGH SCHOOL,OXNARD HIGH SCHOOL052305,Oxnard,Ventura,Adm GPA,3.862653061
OXNARD HIGH SCHOOL,OXNARD HIGH SCHOOL052305,Oxnard,Ventura,App GPA,3.5769
PACHECO HIGH SCHOOL,PACHECO HIGH SCHOOL054394,Los Banos,Merced,Enrl GPA,3.822727273
PACHECO HIGH SCHOOL,PACHECO HIGH SCHOOL054394,Los Banos,Merced,Adm GPA,3.798333333
PACHECO HIGH SCHOOL,PACHECO HIGH SCHOOL054394,Los Banos,Merced,App GPA,3.682903226
PACIFIC ACADEMY IRVINE,PACIFIC ACADEMY IRVINE054554,Irvine,Orange,Enrl GPA,
PACIFIC ACADEMY IRVINE,PACIFIC ACADEMY IRVINE054554,Irvine,Orange,Adm GPA,
PACIFIC ACADEMY IRVINE,PACIFIC ACADEMY IRVINE054554,Irvine,Orange,App GPA,3.365714286
PACIFIC COAST HIGH SCHOOL,PACIFIC COAST HIGH SCHOOL053571,Tustin,Orange,Enrl GPA,3.93
PACIFIC COAST HIGH SCHOOL,PACIFIC COAST HIGH SCHOOL053571,Tustin,Orange,Adm GPA,3.8875
PACIFIC COAST HIGH SCHOOL,PACIFIC COAST HIGH SCHOOL053571,Tustin,Orange,App GPA,3.587142857
PACIFIC COLLEGIATE SCHOOL,PACIFIC COLLEGIATE SCHOOL053270,Santa Cruz,Santa Cruz,Enrl GPA,3.989
PACIFIC COLLEGIATE SCHOOL,PACIFIC COLLEGIATE SCHOOL053270,Santa Cruz,Santa Cruz,Adm GPA,3.966388889
PACIFIC COLLEGIATE SCHOOL,PACIFIC COLLEGIATE SCHOOL053270,Santa Cruz,Santa Cruz,App GPA,3.883061224
PACIFIC GROVE HIGH SCHOOL,PACIFIC GROVE HIGH SCHOOL052310,Pacific Grove,Monterey,Enrl GPA,4.062727273
PACIFIC GROVE HIGH SCHOOL,PACIFIC GROVE HIGH SCHOOL052310,Pacific Grove,Monterey,Adm GPA,4.037272727
PACIFIC GROVE HIGH SCHOOL,PACIFIC GROVE HIGH SCHOOL052310,Pacific Grove,Monterey,App GPA,3.844324324
PACIFIC HIGH SCHOOL,PACIFIC HIGH SCHOOL052790,San Bernardino,San Bernardino,Enrl GPA,3.928888889
PACIFIC HIGH SCHOOL,PACIFIC HIGH SCHOOL052790,San Bernardino,San Bernardino,Adm GPA,3.810666667
PACIFIC HIGH SCHOOL,PACIFIC HIGH SCHOOL052790,San Bernardino,San Bernardino,App GPA,3.451355932
PACIFIC HILLS SCHOOL,PACIFIC HILLS SCHOOL051547,Los Angeles,Los Angeles,Enrl GPA,
PACIFIC HILLS SCHOOL,PACIFIC HILLS SCHOOL051547,Los Angeles,Los Angeles,Adm GPA,3.04
PACIFIC HILLS SCHOOL,PACIFIC HILLS SCHOOL051547,Los Angeles,Los Angeles,App GPA,3.142727273
